Longitude,Latitude,Name,Location
-81.657,28.768,Trimble County Park,Tangerine
-81.481,28.506,Turkey Lake City Park,Orlando
-81.693,26.724,W. P. Franklin,Alva
-81.463,28.709,Wekiwa Springs State Park,Orlando
-84.675,30.165,Whitehead,Sumatra
-80.663,28.165,Wickham Park,Melbourne
-84.52,30.447,Williams Landing,Tallahassee
-82.12,28.343,Withlacoochee River Park,Dade City
-85.005,30.001,Wright Lake,Bristol
-82.897,33.558,A.H. Stephens State Park,Crawfordville
-81.607,31.427,Altamaha County Park,Brunswick
-84.251,34.554,Amicalola Falls State Park,Dawsonville
-84.134,32.196,Andersonville City Campground,
-83.737,34.778,Andrews Cove,Helen
-83.801,32.82,Arrowhead County Park,Macon
-84.087,34.21,Bald Ridge Creek,Cumming
-81.615,31.481,Barrington County Park,
-83.008,31.775,Ben Hill Landing County Park,Jacksonville
-82.513,33.615,Big Hart - Strom Thurmond Lake,Thomson
-83.402,34.918,Black Rock Mountain State Park,Mountain City
-85.095,32.729,Blanton Creek Park,Hamilton
-85.109,32.743,Blanton Creek Park,Fortson
-81.546,31.154,Blythe Island Regional Park,Brunswick
-82.589,33.979,Bobby Brown State Park,Elberton
-83.892,34.689,Boggs Creek,Cleveland
-83.952,34.339,Bolding Mill,
-82.627,33.973,Broad River - Strom Thurmond Lake,
-85.083,33.207,Brush Creek County Park,Franklin
-82.263,33.701,Bussey Point Wilderness Area,Lincolnton
-83.618,32.835,Central City Park - State Fairgrounds,Macon
-84.048,34.248,Charleston County Park,Cumming
-84.972,33.426,Chattahoochee Bend State Park,Newnan
-83.97,34.184,Chestnut Ridge,Flowery Branch
-84.683,34.105,Clark Creek North - Allatoona Lake,Cartersville
-84.683,34.101,Clark Creek South - Allatoona Lake,Cartersville
-82.443,33.665,Clay Hill - Strom Thurmond Lake,
-83.776,32.829,Claystone County Park,Macon
-85.49,34.816,Cloudland Canyon State Park,Rising Fawn
-84.704,33.546,Cochran Mill County Park,Palmetto
-85.085,31.308,Coheelee Creek County Park,Ft Gaines
-84.068,34.763,Cooper Creek,Suches
-85.256,34.198,Coosa River County Park,Rome
-85.062,31.675,Cotton Hill,Fort Gaines
-84.639,34.982,Cottonwood Patch,Epworth
-81.562,30.841,Crooked River State Park,St. Marys
-83.726,33.019,Dames Ferry County Park,Juliette
-84.14,34.74,Deep Hole,Suches
-83.912,34.71,Desoto Falls,Cleveland
-84.522,33.922,Dobbins Lakeside Military,Marietta
-83.975,34.674,Dockery Lake,Suches
-84.622,34.61,Doll Mountain,Oakman
-83.929,34.312,Duckett Mill,
-81.55,30.772,Eagle Hammock RV Military - Kings Bay NSB,St. Marys
-84.594,30.901,Earl May Boat Basin,Bainbridge
-84.851,30.718,Eastbank - Lake Seminole,
-82.403,33.854,Elijah Clark State Park,Lincolnton
-84.815,32.839,F.D. Roosevelt State Park,Pine Mountain
-84.667,30.788,Faceville Landing - Lake Seminole,Bainbridge
-82.371,31.94,Falling Rocks County Park,Baxley
-85.043,32.09,Florence Marina State Park,Omaha
-81.212,31.886,Fort McAllister State Park,Savannah
-84.694,34.761,Fort Mountain State Park,Chatsworth
-83.734,33.985,Fort Yargo State Park,Winder
-84.149,34.703,Frank Gross,Blue Ridge
-84.72,34.172,Gatewood County Park,Cartersville
-82.756,31.509,General Coffee State Park,Douglas
-82.125,32.545,George L Smith State Park,Twin City
-83.774,34.967,Georgia Mountain Fair Campground,Hiawassee
-83.912,31.968,Georgia Veterans State Park,Cordele
-82.128,32.085,Gordonia-Alatamaha State Park,Reidsville
-83.239,30.657,Grassy Pond Military,Lake Park
-84.662,30.847,Hales Landing - Lake Seminole,Bainbridge
-82.778,33.207,Hamburg State Park,Mitchell
-83.602,33.66,Hard Labor Creek State Park,Rutledge
-84.624,34.603,Harris Branch,Oakman
-82.911,34.377,Hart State Park,Hartwell
-82.539,33.937,Hesters Ferry - Strom Thurmond Lake,Tignall
-84.672,34.894,Hickory Gap,Crandall
-85.073,34.516,Hidden Creek,Calhoun
-84.021,33.179,High Falls State Park,Jackson
-81.562,31.913,Holbrook Pond Military - Fort Stewart,Hinesville
-85.192,33.003,Holiday,West Point
-83.92,33.245,Indian Springs State Park,Jackson
-84.517,34.863,Jacks River Fields,Epworth
-85.337,34.44,James H Sloppy Floyd State Park,Summerville
-83.844,33.989,James Shackleford County Park,Auburn
-81.413,31.106,Jekyll Island County Park,Jekyll Island
-85.167,33.602,John Tanner State Park,Carrollton
-84.948,31.468,Kolomoki Mounds State Park,Blakely
-84.716,34.098,Lake Allatoona Military - Fort McPherson,Cartersville
-83.78,34.955,Lake Chatuga,Hiawassee
-84.65,34.861,Lake Conasauga,Crandall
-84.65,34.857,Lake Conasauga Overflow,Chatsworth
-82.255,33.37,Lake Leitner Military,Harlem
-83.495,34.494,Lake Russell,Mount Airy
-83.395,33.208,Lake Sinclair,Eatonton
-83.97,34.739,Lake Winfield Scott,Suches
-83.343,34.68,Lake Yonah County Park,Toccoa
-82.214,31.144,Laura S. Walker State Park,Waycross
-83.808,34.353,Laurel Park - Lake Lanier,Gainesville
-83.168,33.352,Lawrence Shoals,Eatonton
-82.885,32.092,Little Ocmulgee State Park,McRae
-81.185,31.988,Lotts Island Army Airfield RV Military - Hunter AAF,Savannah
-83.783,34.751,Low Gap Creek,Helen
-84.689,34.181,Macedonia,Carterville
-81.958,32.874,Magnolia Springs State Park,Millen
-84.034,31.553,Marine Albany RV Military,Albany
-84.952,33.447,McIntosh Reserve Park,Whitesburg
-84.722,34.192,McKaskey Creek - Allatoona Lake,Cartersville
-84.693,34.115,McKinney - Allatoona Lake,Cartersville
-82.867,34.417,Miltown,Hartwell
-82.385,33.643,Mistletoe State Park,Appling
-83.589,34.845,Moccasin Creek State Park,Clayton
-84.244,34.869,Morganton Point,Morganton
-84.072,34.762,Mulky,Morganton
-83.826,33.448,Newton Factory Shoals Rec Area,Covington
-83.291,33.721,Oconee River,Watkinsville
-83.2,33.293,Oconee Springs County Park,Eatonton
-83.949,34.222,Old Federal,Flowery Branch
-84.713,34.09,Old Hwy 41 - Allatoona Lake,Acworth
-83.21,33.394,Old Salem,Greensboro
-84.138,31.617,Parks at Chehaw,Albany
-83.267,33.515,Parks Ferry,Greensboro
-83.259,31.701,Paulk City Park,Fitzgerald
-84.619,34.121,Payne - Allatoona Lake,Cartersville
-82.967,34.471,Paynes Creek,Hartwell
-82.261,33.66,Petersburg - Strom Thurmond Lake,Appling
-85.083,34.586,Pocket,Armuchee
-82.315,33.689,Pointes West Military - Fort Gordon,Appling
-84.098,34.948,Poteete Creek,Blairsville
-85.156,33.024,Pyne Road Park,LaGrange
-85.156,32.922,R Shaefer Heard,West Point
-83.474,34.754,Rabun Beach,Clarkesville
-82.476,33.629,Raysville - Strom Thurmond Lake,Thomson
-84.713,34.148,Red Top Mountain State Park,Cartersville
-83.54,31.161,Reed Bingham State Park,Adel
-82.767,34.181,Richard B. Russell State Park,Elberton
-82.264,33.677,Ridge Road - Strom Thurmond Lake,Appling
-84.6,34.65,Ridgeway,Ellijay
-83.904,34.288,River Forks County Park,Gainesville
-84.857,30.739,River Junction - Lake Seminole,Chattahoochee- FL
-84.911,32.245,Riverbend County Park,Cusseta
-80.852,32.022,Rivers End City Park,Tybee Island
-84.759,34.531,Salacoa Creek Park,Ranger
-83.558,34.961,Sandy Bottoms Rec. Area,Clayton
-83.264,34.928,Sarahs Creek,Clayton
-84.077,34.18,Sawnee,Cumming
-81.549,30.721,Sea Camp - Cumberland Island Natl Seashore,St. Mary's
-83.501,34.753,Seed Campground,Lakemont
-84.879,30.805,Seminole State Park,Donalsonville
-84.037,34.21,Shady Grove,Cumming
-84.014,34.166,Shoal Creek,Buford
-81.053,31.948,Skidaway Island State Park,Savannah
-84.742,31.172,Spring Creek City Park,Colquitt
-82.822,34.441,Springfield,
-85.219,33.015,Stateline,
-82.361,30.827,Stephen C. Foster State Park,Fargo
-84.144,33.807,Stone Mountain Park Campground,Stone Mountain
-84.585,34.191,Sweetwater - Allatoona Lake,Cartersville
-83.4,34.74,Tallulah Gorge State Park,Tallulah Falls
-83.545,34.928,Tallulah River,Clayton
-85.262,33.734,Tally Valley County Park,Tallapoosa
-83.553,34.954,Tate Branch,Clayton
-84.138,31.617,The Parks at Chehaw City,Albany
-83.358,34.594,Toccoa Falls College RV Park,Toccoa Falls
-82.507,31.948,Towns Bluff County Park,Hazlehurst
-82.005,30.831,Traders Hill County Park,Folkston
-83.082,34.502,Tugaloo State Park,Lavonia
-84.959,32.306,Uchee Creek Military,Fort Mitchell
-83.722,34.724,Unicoi State Park,Helen
-83.784,34.79,Upper Chattahoochee River,Helen
-84.679,34.203,Upper Stamp Creek - Allatoona Lake,Cartersville
-85.143,33.811,VFW County Park,Buchanan
-84.617,34.151,Victoria - Allatoona Lake,Cartersville
-83.159,34.299,Victoria Bryant State Park,Royston
-83.918,34.768,Vogel State Park,Blairsville
-83.963,34.335,War Hill,Dawsonville
-83.567,32.593,Warner Robins AFB Military,
-82.842,34.344,Watsadlers,Hartwell
-83.075,34.026,Watson Mill Bridge State Park,Comer
-85.183,33.022,Whitetail Ridge,LaGrange
-84.064,32.349,Whitewater Creek County Park,Oglethorpe
-83.619,34.828,Wildcat 1,Clayton
-83.626,34.832,Wildcat 2,Clayton
-82.289,33.639,Wildwood County Park,Appling
-82.414,33.646,Winfield - Strom Thurmond Lake,Appling
-84.641,34.627,Woodring Branch,Oakman
-84.721,34.09,World Famous Lake Military - Atlanta NAS,Cartersville
-84.547,36.764,Alum Ford - Big South Fork Area,
-86.454,37.624,Axtel - Rough River Lake,Harned
-87.982,36.751,Bacon Creek - DFWR,Cadiz
-86.096,36.889,Baileys Point - Barren River Lake,Bowling Green
-88.204,36.908,Barge Island - DFWR,Benton
-86.062,36.854,Barren River Lake State Park,Lucas
-86.132,36.895,Barren River Tailwater,Scottsville
-86.027,36.93,Beaver Creek - Glasgow,Bowling Green
-84.317,37.029,Bee Rock Rec Area,Somerset
-84.748,38.889,Big Bone Lick State Park,Union
-89.035,37.181,Big Turner Lake 1 - Ballard WMA,Barlow
-88.154,36.922,Birmingham Ferry/Smith Bay - LBL,Eddyville
-84.519,36.677,Blue Heron - Big South Fork Area,Stearns
-83.994,38.43,Blue Licks State Park,Carlisle
-84.876,38.499,Boat Ramp - Elmer Davis Lake - DFWR,Owenton
-84.621,38.706,Boltz Lake Ramp - DFWR,Williamstown
-82.298,37.293,Breaks Interstate Park,
-83.012,38.203,Bruin Creek - DFWR,Sandy Hook
-83.47,37.345,Buckhorn  Dam Rec Area - Buckhorn Lake,Buckhorn
-84.64,38.799,Bullock Pen Lake Ramp - DFWR,Williamstown
-86.026,37.904,Camp Carlson Military - Fort Knox,Brandenburg
-88.21,36.996,Canal - Lake Barkley,Grand Rivers
-83.003,37.231,Carr Creek State Park,Sassafras
-83.118,38.372,Carter Caves State Park,Olive Hill
-86.499,37.569,Cave Creek - Rough River Lake,Falls Of Rough
-83.779,37.12,Clay County Campground,Manchester
-83.464,38.059,Clay Lick - DFWR,Morehead
-83.586,38.046,Clear Creek Rec Area,Salt Lick
-89.11,36.766,Columbus - Belmont State Park,Arlington
-88.048,36.962,Cravens Bay - LBL Lake Access,Eddyville
-84.329,36.845,Cumberland Falls State Park,Williamsburg
-84.835,36.966,Cumberland Point - Lake Cumberland,Nancy
-85.284,36.654,Dale Hollow State Park,Burkesville
-87.455,36.656,Destiny Parks Military - Fort Campbell,Fort Campbell
-87.964,36.795,Devils Elbow Recreation Area,Cadiz
-86.131,37.319,Dog Creek - Nolin River Lake,Cub Run
-88.023,37.005,Eddy Creek Access - DFWR,Eddyville
-88.017,36.855,Energy Lake - LBL,Cadiz
-88.197,37.023,Eureka - Lake Barkley,Grand Rivers
-84.826,36.951,Fall Creek,Somerset
-88.106,36.775,Fenton - LBL Lake Access,Murray
-88.108,36.774,Fenton Lake Access - DFWR,Cadiz
-84.703,37.068,Fishing Creek - Lake Cumberland,Somerset
-88.834,37.116,Fishing Pier - West Kentucky WMA,Paducah
-84.267,37.9,Fort Boonesborough State Park,Winchester
-83.616,38.388,Fox Valley Rec Area,Flemingsburg
-87.904,36.557,Gatlin Point - LBL,
-84.602,36.975,General Burnside State Park,Burnside
-85.144,38.667,General Butler State Park,Carrollton
-82.653,37.685,German Bridge - Dewey Lake,Prestonsburg
-88.281,37.018,Gilbertsville Ramp - DFWR,Benton
-82.342,37.438,Grapevine - Fishtrap Lake,Pikeville
-83.015,38.212,Grayson Lake State Park,Olive Hill
-84.727,36.629,Great Meadows,Stearns
-85.337,37.272,Green River Lake State Park,Campbellsville
-82.89,38.487,Greenbo Lake State Park,Greenup
-84.217,36.94,Grove Rec Area,Corbin
-85.145,38.211,Guist Creek Lake County Park,Shelbyville
-85.131,36.871,Halcombs Landing - DFWR,Jamestown
-88.182,36.944,Hillman Ferry - LBL,Grand Rivers
-84.267,36.982,Holly Bay Rec Area,London
-85.267,37.215,Holmes Bend - Green River Lake,Columbia
-86.237,37.202,Houchins Ferry  - Mammoth Cave National Park,Brownsville
-87.975,36.92,Hurricane Creek - Lake Barkley,Grand Rivers
-82.729,37.697,Jenny Wiley State Park,Prestonsburg
-87.552,37.874,John J. Audubon State Park,Henderson
-88.052,36.681,Jones Creek - Lake Access,Murray
-85.148,36.88,Kendall Rec Area - Lake Cumberland,Jamestown
-88.148,36.762,Kenlake State Park,Hardin
-88.282,37.012,Kentucky Dam Village State Park,Gilbertsville
-84.514,38.141,Kentucky Horse Park Campground,Lexington
-84.278,38.721,Kincaid Lake State Park,Falmouth
-83.633,37.784,Koomer Ridge Rec Area,Pine Ridge
-87.915,36.848,Lake Barkley State Park,Cadiz
-85.062,36.91,Lake Cumberland State Park,Jamestown
-85.279,38.435,Lake Jericho Recreation Area,Smithfield
-87.04,37.074,Lake Malone State Park,Belton
-87.856,37.615,Lake Mauzy - Higgins-Henry WMA,Boxville
-85.221,38.231,Lake Shelby Campground,Shelbyville
-86.459,37.607,Laurel Branch - Rough River Lake,Mcdaniels
-84.043,37.079,Levi Jackson Wilderness Road State Park,London
-82.948,37.237,Littcarr - Carr Creek Lake,Sassafras
-84.617,37.587,Logan-Hubble County Park,Lancaster
-86.097,37.184,Mammoth Cave - Mammoth Cave National Park,Mammoth Cave
-83.731,38.642,Maysville River Park Marina,Maysville
-87.894,36.871,Meschan Bridge Ramp - DFWR,Cadiz
-87.847,37.577,Moffitt Rec Area,Morganfield
-86.234,37.319,Moutardier - Nolin River Lake,Leitchfield
-85.451,37.805,My Old Kentucky Home State Park,Bardstown
-86.066,36.902,Narrows Boat Ramp - DFWR,Glasgow
-83.681,37.78,Natural Bridge State Park,Slade
-88.2,36.988,Nickell Branch,Eddyville
-86.204,37.295,Nolin River State Park,Mammoth Cave
-83.38,38.062,North Fork - DFWR,Morehead
-86.436,37.631,North Fork - Rough River Lake,Mcdaniels
-82.859,37.833,Paintsville Lake State Park,Staffordsville
-83.395,38.048,Paragon,Clearfield
-87.668,37.139,Pennyrile Forest State Park,Dawson Springs
-85.322,37.246,Pikes Ridge - Green River Lake,Campbellsville
-83.702,36.742,Pine Mountain State Park,Pineville
-88.036,36.487,Piney  - LBL,
-88.169,36.937,Pisgah Bay - DFWR,Eddyville
-82.909,36.963,Portal 31 RV Park,Lynch
-88.797,37.138,Ramp - West Kentucky WMA,Paducah
-88.074,36.713,Redd Hollow - LBL,Canton
-84.331,37.385,Renfro Valley Boat Dock,Renfro Valley
-84.348,36.962,Rockcastle,London
-86.504,37.619,Rough River State Park,Falls Of Rough
-88.049,36.67,Rushing Creek - LBL,
-85.169,36.827,Ryans Camp Ramp - DFWR,Albany
-84.073,37.385,S - Tree Rec Area,Mckee
-85.94,37.999,Salt River Rec Area,West Point
-84.403,36.771,Sandhill RV Camp,Whitley City
-88.146,36.897,Smith Bay - LBL,Benton
-85.301,37.288,Smith Ridge - Green River Lake,Campbellsville
-88.126,36.856,Sugar Bay - LBL,Benton
-86.128,36.886,Tailwater Below Dam  - Barren River Lake,Glasgow
-88.023,36.881,Taylor Bay - LBL,Cadiz
-85.23,38.034,Taylorsville Lake State Park,Mt. Eden
-86.053,36.893,The Narrows - Barren River Lake,Lucas
-83.367,37.271,Trace Branch - Buckhorn Lake,Confluence
-83.917,37.466,Turkey Foot Rec Area,McKee
-83.491,38.096,Twin Knobs Rec Area,Clearfield
-88.198,36.965,Twin Lakes - LBL,Eddyville
-87.965,37.541,Union County Fair,Sturgis
-86.791,37.905,Vastwood Co Park,Hawesville
-84.64,37.016,Waitsboro - Lake Cumberland,Somerset
-86.074,36.811,Walnut Creek Marina,Scottsville
-86.131,37.344,Wax - Nolin River Lake,Munfordville
-88.141,36.612,Wildcat - KY DFWR,Murray
-83.43,37.141,Willie Begley Memorial RV Park,Hyden
-85.269,37.288,Wilson Creek Access - DFWR,Yuma
-84.177,37.186,Wood Creek Lake Ramp - DFWR,Bernstadt
-82.684,38.089,Yatesville Lake State Park,Louisa
-86.508,37.981,Yellowbank Creek - Yellowbank WMA,Hardinsburg
-83.484,38.071,Zilpo Rec Area,Salt Lick
-92.163,29.978,Abbeville RV Park,Abbeville
-91.988,30.254,Acadiana Park,Lafayette
-93.721,30.362,Alligator Parish Park,Starks
-92.513,31.702,Bankston Camp Complex,Williana
-93.619,32.511,Barksdale AFB Military,Barksdale Afb
-90.155,29.9,Bayou Segnette State Park,Westwego
-93.306,32.676,Beaver Dam,Minden
-93.007,32.905,Bucktail Camp Complex,Summerfield
-91.85,32.91,Chemin - A - Haut State Park,Bastrop
-92.288,30.79,Chicot State Park,Ville Platte
-92.907,32.084,Cloud Crossing Complex,Goldonna
-92.727,31.528,Colfax Rec Area Campground,Colfax
-93.785,31.768,Converse Bay Rec Area - Toledo Bend Lake,Zwolle
-92.744,32.905,Corney Lake Complex,Bernice
-92.725,31.328,Cotile Rec Area,Boyce
-93.05,31.519,Coyote Camp Complex,Bellwood
-92.486,30.83,Crooked Creek Rec Area,Ville Platte
-93.026,31.542,Custis Camp Complex,Montrose
-91.853,29.734,Cypremort Point State Park,
-93.677,31.421,Cypress Bend State Rec Area,Many
-93.677,32.682,Cypress Black Bayou Rec Area,Benton
-93.193,31.492,Dogwood  Complex,Natchitoches
-93.973,32.727,Earl Williamson Park,Oil City
-93.014,30.999,Enduro Complex,Leesville
-92.611,31.233,Evangeline Camp Complex,Alexandria
-90.14,30.409,Fairview Riverside State Park,Madisonville
-91.208,30.387,Farr Park,Baton Rouge
-90.023,30.345,Fontainebleau State Park,Mandeville
-93.463,33.002,Frank Anthony RV Park,Springhill
-93.108,31.009,Fullerton Complex,Pitkin
-89.956,29.258,Grand Isle State Park,Grand Isle
-92.779,31.899,Gum Springs Complex,Winn
-93.518,33.005,Highway 157 Primitive,Springhill
-92.514,31.738,Highway 472 Camp,Packton
-93.425,31.369,Hodges Gardens State Park,Florien
-93.295,30.348,Holbrook Parish Park,Sulphur
-93.108,31.009,Hunter Camp Complex,Leesville
-92.47,31.114,Indian Creek Recreation Area,Woodworth
-93.346,30.066,Intracoastal Parish Park,Sulphur
-93.493,32.831,Ivan Lake,
-92.52,32.25,Jimmie Davis State Park,Chatham
-92.824,30.227,John Blank Sportsman Park,Welsh
-91.293,29.672,Kemper Williams Parish Park,Morgan City
-92.632,31.258,Kincaid Complex,Gardner
-93.093,31.445,Kisatchie Bayou Complex,Provencal
-93.376,32.443,Lake Bistineau State Park,Doyline
-91.2,31.961,Lake Bruin State Park,St. Joseph
-92.923,32.713,Lake Claiborne State Park,Homer
-92.491,32.783,Lake DArbonne State Park,Farmerville
-91.188,29.72,Lake End City Park,Morgan City
-91.188,29.72,Lake End Park,Morgan City
-91.188,29.72,Lake End Park,Morgan City
-91.608,30.062,Lake Fausse Pointe State Park,
-90.954,30.194,Lamar Dixon Expo RV Center,Gonzales
-92.602,32.59,Lincoln Parish Park,Ruston
-92.568,31.097,Loran Site Complex,Forest Hill
-92.908,30.129,Lorrain Parish Park,Bell City
-93.132,31.486,Lotus Camp,Bellwood
-90.02,29.821,New Orleans Reserve Military,Belle Chasse
-93.731,31.592,North Toledo Bend State Park,Zwolle
-93.06,31.516,Oak Camp Complex,Natchitoches
-91.395,32.857,Oak Grove City Park,Oak Grove
-93.896,31.898,Oak Ridge,Logansport
-93.896,31.898,Oak Ridge State Rec Area - Toledo Bend Lake,Logansport
-92.081,30.533,Opelousas City RV Park,Opelousas
-92.152,29.869,Palmetto Island State Park,Abbeville
-92.571,31.718,Pearson Camp Complex,Alexandria
-93.578,31.244,Pleasure Point State Rec Area - Toledo Bend Lake,Florien
-91.494,32.483,Poverty Point Reservoir State Park,Delhi
-92.503,31.296,Rapides Coliseum,Alexandria
-92.274,30.25,Rayne RV Park Gossen Memorial Park,Rayne
-93.144,31.498,Red Bluff Camp Complex,Bellwood
-92.602,31.703,Saddle Bayou Camp Complex,Alexandria
-93.244,30.301,Sam Houston Jones State Park,Lake Charles
-93.698,31.57,San Miguel Park State Rec Area,Zwolle
-93.513,32.7,South Abutment East,
-93.573,31.211,South Toledo Bend State Park,Anacoco
-89.901,29.864,St. Bernard State Park,Braithwaite
-92.445,31.51,Stuart Complex,Alexandria
-93.522,33.019,Teague Lake Primitive,Springhill
-90.628,30.391,Tickfaw State Park,Springfield
-93.576,31.266,Toledo Bend Military,Florien
-92.951,32.893,Turkey Trot Complex,Summerfield
-93.307,32.671,Turtle Slide,Minden
-92.346,31.38,Twin Lakes Military - Camp Beauregard,Pineville
-92.68,31.244,Valentine Lake North Shore,Gardner
-92.687,31.24,Valentine Lake South Shore,Gardner
-93.112,30.303,White Oak Park,Lake Charles
-89.06,30.69,Airey Lake,Saucier
-88.71,32.032,Archusa Creek Waterpark,Quitman
-90.09,31.576,Atwood Water Park,Monticello
-88.34,34.589,Bay Springs Lake,New Site
-89.81,34.419,Beach Point - Sardis Lake,Sardis
-89.13,30.569,Big Biloxi Rec Area,Saucier
-89.315,31.667,Big Creek Waterpark,Soso
-88.533,33.847,Blue Bluff,Aberdeen
-90.811,32.821,Blue Lake,Holly Bluff
-90.279,31.162,Bogue Chitto Water Park,Mccomb
-89.698,33.921,Bryant - Grenada Lake,Grenada
-89.402,30.266,Buccaneer State Park,Waveland
-89.1,32.844,Burnside Lake Water Park,Philadelphia
-89.736,34.178,Bynum Creek - Enid Lake,Enid
-89.34,34.731,Chewalla Lake,Holly Springs
-89.823,34.166,Chickasaw Hill - Enid Lake,Enid
-89.632,33.831,Choctaw - Grenada Lake,Gore Springs
-89.146,33.275,Choctaw Lake Rec Area,Ackerman
-88.704,32.104,Clarkco State Park,Meridian
-89.702,34.429,Clear Creek - Sardis Lake,Oxford
-90.985,31.425,Clear Spgs Rec Area,Meadville
-89.779,32.588,Coal Bluff Park,Ludlow
-88.549,34.91,Crossroads Arena,Corinth
-89.004,30.968,Cypress Creek Landing,Wiggins
-88.796,30.397,Davis Bayou - Gulf Islands National Seashore,Ocean Springs
-88.94,34.047,Davis Lake Rec Area,
-88.471,33.601,Dewayne Hayes,Columbus
-89.896,31.979,DLo Water Park,DLo
-89.726,31.75,Dry Creek Water Park,Mt.Olive
-90.113,34.774,Dub Patton - Arkabutla Lake,Hernando
-88.822,32.229,Dunns Falls Water Park,Enterprise
-89.813,34.419,Elmers Hill - Sardis Lake,Sardis
-88.678,34.26,Elvis Presley Lake,Tupelo
-88.972,30.92,Fairley Bridge Landing,Wiggins
-89.135,30.874,Flint Creek Waterpark,Wiggins
-89.798,34.137,Fords Well Horse Camp- Enid Lake,Enid
-89.888,34.132,George P Cossar State Park,Oakland
-88.809,32.521,Gin Creek - Okatibbee Lake,Meridian
-89.929,32.505,Goshen Springs,Brandon
-89.485,34.532,Graham Lake - Sardis Lake,Abbeville
-91.05,32.028,Grand Gulf Military Park,Port Gibson
-91.052,33.847,Great River Road State Park,Rosedale
-88.858,30.391,Gulf Marine State Park,Biloxi
-89.627,33.902,Gums Crossing - Grenada Lake,Grenada
-89.759,34.454,Hays Crossing - Sardis Lake,Sardis
-90.075,34.738,Hernando Point - Arkabutla Lake,Hernando
-89.92,33.027,Holmes County State Park,Durant
-89.021,34.236,Howard Stafford Park and Lake,Pontotoc
-89.729,33.803,Hugh White State Park,Grenada
-89.575,34.496,Hurricane Landing - Sardis Lake,Sardis
-88.167,34.931,J. P. Coleman State Park,Iuka
-89.05,30.995,Janice Rec.Area,Brooklyn
-89.262,33.416,Jeff Busby - Natchez Trace Pkwy,Ackerman
-89.811,34.412,John W Kyle State Park,Sardis
-88.956,30.408,Keesler AFB Military,Biloxi
-90.105,34.73,Kellys Crossing - Arkabutla Lake,Arkabutla
-88.72,32.803,Kemper County Lake,DeKalb
-89.025,31.712,Lake Boque Homa,Laurel
-90.957,33.865,Lake Charlie Capps,Rosedale
-89.034,32.1,Lake Claude Bennett,Rose Hill
-89.734,31.182,Lake Columbia,Columbia
-88.672,34.389,Lake Lamar Bruce,Saltillo
-90.341,31.673,Lake Lincoln State Park,Wesson
-88.303,33.427,Lake Lowndes State Park,Columbus
-90.16,31.574,Lake Mary Crawford,Monticello
-89.649,31.572,Lake Mike Conner,Collins
-88.565,33.946,Lake Monroe,Aberdeen
-88.905,31.133,Lake Perry,Beaumont
-89.592,31.832,Lake Ross Barnett,Mize
-88.528,32.422,Lake Tom Bailey,Toomsuba
-89.209,31.208,Lake Walker Military - Camp Shelby,Hattiesburg
-89.728,32.631,Leake County Water Park,Lena
-90.15,32.331,Lefleurs Bluff State Park,Jackson
-89.047,33.154,Legion State Park,Louisville
-90.936,33.161,Leroy Percy State Park,Hollandale
-89.488,31.083,Little Black Creek Waterpark,Purvis
-90.817,32.696,Little Sunflower River,Onward
-89.843,34.126,Long Branch - Enid Lake,Oakland
-89.743,32.622,Low Head Dam,Ludlow
-89.792,34.401,Lower Lake - Sardis Lake,Sardis
-89.364,32.205,Marathon Lake,Forest
-88.722,31.657,Maynor Creek Waterpark,Waynesboro
-89.479,30.392,McLeod Water Park,Kiln
-90.324,32.514,Mississippi Petrified Forest,Flora
-88.874,33.359,Mississippi State Univ. - John W Starr Memorial Rv park,Mississippi State
-89.118,31.055,Moodys Landing,Brooklyn
-88.511,33.8,Morgans Landing,Aberdeen
-91.202,31.602,Natchez State Park,Natchez
-89.104,32.815,Neshoba County Coliseum,Philadelphia
-89.011,32.71,Neshoba County Lake,Philadelphia
-90.76,32.869,North  Rec   Composite,Rolling Fork
-89.78,33.844,North Abutment - Grenada Lake,Grenada
-89.605,33.831,North Graysport - Grenada Lake,Grenada
-89.804,34.409,Oak Grove,Sardis
-88.779,32.5,Okatibbee Lake Waterpark,Meridian
-89.682,31.846,Okatoma Water Park,Magee
-88.933,33.506,Oktibbeha County Lake,Starkville
-89.764,33.8,Old Fort - Grenada Lake,Grenada
-90.115,34.771,Outlet Channel  - Arkabutla Lake,Enid
-89.732,34.421,Pats Bluff - Sardis Lake,Batesville
-89.23,31.135,Paul B Johnson State Park,Hattiesburg
-90.497,31.192,Percy Quin State Park,Mccomb
-89.903,34.136,Persimmon Hill - Enid Lake,Enid
-88.328,34.569,Piney Grove,New Site
-90.099,34.779,Pleasant Hill - Arkabutla Lake,Hernando
-89.854,34.162,Plum Point - Enid Lake,Enid
-89.839,34.137,Point Pleasant - Enid Lake,Enid
-89.348,34.438,Puskus Lake,Oxford
-90.809,32.089,Rocky Springs - Natchez Trace Pkwy,Port Gibson
-89.666,32.319,Roosevelt State Park,Morton
-88.626,30.373,Shepard State Park,Gautier
-89.104,30.382,Shields RV Military - Gulfport NCB,Gulfport
-89.562,32.367,Shockaloe Base Camp I,Forest
-89.79,31.913,Simpson County Lake,Mendenhall
-89.689,33.878,Skuna/Turkey Creek - Grenada Lake,Coffeeville
-89.792,34.401,Sleepy Bend,Batesville
