Longitude,Latitude,Name,Location
-78.444,38.867,Little Fort OHV,Fort Valley
-78.669,38.246,Loft Mountain - Shenandoah National Park,Crozet
-78.551,36.577,Longwood Rec Area - Kerr Reservoir,Clarksville
-82.375,37.233,Lower Twin Branch - John W. Flannagan Reservoir,Haysi
-77.459,38.525,Lunga Park Military - Quantico MCB,Stafford
-78.294,38.751,Mathews Arm - Shenandoah National Park,Rileyville
-79.922,38.013,Mcclintic Point,Warm Springs
-79.97,37.934,Morris Hill,Hot Springs
-79.088,38.352,Natural Chimneys Regional Park,Mt.Solon
-82.735,36.702,Natural Tunnel State Park,Duffield
-76.551,37.187,Newport News City Park,Newport News
-78.311,36.595,North Bend Park - Kerr Reservoir,Boydton
-79.586,37.542,North Creek,
-79.207,38.339,North River,Staunton
-76.153,36.582,Northwest River Park,Chesapeake
-77.417,38.6,Oak Ridge - Prince William Forest Park,Manassas
-78.53,36.628,Occoneechee State Park,Clarksville
-76.026,36.796,Ocean Pines RV Military - Oceana NAS,Virginia Beach
-79.265,37.748,Oronoco,Oronoco
-79.339,37.574,Otter Creek - Blue Ridge Parkway,Monroe
-79.602,37.442,Peaks of Otter - Blue Ridge Parkway,Bedford
-77.572,37.366,Pocahontas State Park,Chesterfield
-77.175,38.671,Pohick Bay Regional Park,Lorton
-82.453,37.195,Pound River - John W. Flannagan Reservoir,Clintwood
-77.352,38.603,Prince William Forest RV Campground,Dumfries
-81.426,36.746,Raccoon Branch,Sugar Grove
-81.07,36.836,Raven Cliff,Cripple Creek
-77.446,37.413,Richmond  RV Camp Military,
-79.952,37.226,Roanoke Mountain - Blue Ridge Parkway,Roanoke
-80.345,36.833,Rocky Knob - Blue Ridge Parkway,Floyd
-78.442,36.655,Rudds Creek - Kerr Reservoir,Boydton
-81.285,36.865,Rural Retreat Lake,Wytheville
-80.1,36.851,Ryans Branch - Philpott Lake,Ferrum
-80.036,36.811,Salthouse Branch - Philpott Lake,Henry
-75.956,36.772,Sea Mist RV Military - Dam Neck Annex,Virginia Beach
-78.307,38.855,Shenandoah River - Guest State Park,Front Royal
-79.01,37.92,Sherando Lake - Family Campground,Lyndhurst
-79.595,37.09,Smith Mountain Lake,Huddleston
-78.668,36.699,Staunton River State Park,Scottsburg
-80.219,37.601,Steel Bridge,
-81.181,37.01,Stony Fork,Wytheville
-82.111,36.646,Sugar Hollow City Park,Bristol
-76.301,37.015,The Colonies Military,Hampton
-80.077,37.605,The Pines,New Castle
-79.211,38.366,Todd Lake,West Augusta
-78.272,37.206,Twin Lakes State Park,Burkeville
-80.886,37.198,Walnut Flats,Holly Brook
-76.868,38.165,Westmoreland State Park,Montross
-80.492,37.43,White Rocks,Simmonsville
-83.631,36.602,Wilderness Road - Cumberland Gap National Park,Ewing
-72.632,44.052,Allis State Park,Randolph
-72.269,44.288,Big Deer State Park,Groton
-73.231,43.659,Bomoseen State Park,Fair Haven
-73.072,43.906,Branbury State Park,Salisbury
-71.857,44.796,Brighton State Park,Island Pond
-73.205,44.772,Burton Island,St Albans Bay
-73.358,44.181,Button Bay State Park,Vergennes
-72.699,43.551,Calvin Coolidge State Park,Plymouth
-72.873,44.958,Carmi State Park,Enosburg Falls
-72.911,43.825,Chittenden Brook,Rochester
-73.411,44.055,DAR State Park,Addison
-72.511,44.72,Eden Rec Area,Lowell
-72.54,44.536,Elmore State Park,Lake Elmore
-73.009,43.278,Emerald Lake State Park,East Dorset
-72.567,42.824,Fort Dummer State Park,Brattleboro
-72.81,43.674,Gifford Woods State Park,Killington
-73.295,44.688,Grand Isle State Park,Grand Isle
-72.821,43.351,Greendale,Weston
-72.952,43.046,Grout Pond,Stratton
-73.217,43.692,Half Moon Pond State Park,Hubbardton
-72.892,43.253,Hapgood Pond,Manchester
-72.765,43.112,Jamaica State Park,Jamaica
-72.768,44.39,Little River State Park,Waterbury
-71.646,44.636,Maidstone State Park,Guildhall
-72.813,42.851,Molly Stark State Park,Wilmington
-73.027,43.919,Moosalamoo,Ripton
-72.406,43.438,Mt. Ascutney State Park,Windsor
-73.221,44.277,Mt. Philo State Park,Charlotte
-72.289,44.32,New Discovery State Park,Marshfield
-73.234,44.492,North Beach,Burlington
-72.21,44.947,Prouty Beach Campground,Newport
-72.401,43.637,Quechee State Park,White River Jct
-73.019,42.899,Red Mill Brook,Bennington
-72.254,44.246,Ricker Pond State Park,Groton
-72.614,43.733,Silver Lake State Park,Bethel
-72.788,44.559,Smugglers Notch State Park,Stowe
-73.205,43.48,St. Catherine State Park,Poultney
-72.273,44.28,Stillwater State Park,Groton
-72.691,43.041,Townshend State Park,Townsend
-72.839,44.53,Underhill State Park,Underhill Center
-72.408,43.391,Wilgus State Park,Ascutney
-72.81,43.163,Winhall Brook,Jamaica
-73.039,42.89,Woodford State Park,Bennington
-81.071,37.855,Army Camp - New River National Scenic River,Layland
-80.065,39.04,Audra State Park,Belington
-80.949,38.005,Babcock State Park,Danese
-80.575,38.635,Bakers Run,Sutton
-80.908,38.218,Battle Run,Summerville
-79.679,38.93,Bear Heaven,Elkins
-80.094,38.101,Beaver Creek - Watoga State Park,White Sulphur Springs
-81.197,37.785,Beckley Exhibition Coal Mine Campground,Beckley
-80.678,38.667,Bee Run,Sutton
-82.345,38.308,Beech Fork State Park,Barboursville
-80.876,37.573,Bertha - Bluestone WMA,Hinton
-79.238,38.89,Big Bend,Cabins
-80.524,38.296,Big Rock,Richwood
-79.853,38.27,Bird Run,Dunmore
-80.49,38.338,Bishop Knob,Cowen
-79.495,39.112,Blackwater Falls State Park,Davis
-80.269,37.92,Blue Bend,White Sulphur Springs
-81.129,37.516,Blue Jay - Camp Creek State Park,Camp Creek
-80.25,37.925,Blue Meadow,White Sulphur Springs
-80.936,37.618,Bluestone State Park,White Oak
-79.2,38.595,Brandywine,Brandywine
-80.908,37.539,Bull Falls - Bluestone WMA,Pipestem
-80.562,38.784,Bulltown,Burnsville
-82.387,37.981,Cabwaylingo State Forest,Wilsondale
-79.108,38.747,Camp Run,Milam
-79.462,39.027,Canaan Valley Resort State Park,Davis
-80.846,37.495,Cedar Branch - Bluestone WMA,Oakvale
-80.862,38.882,Cedar Creek State Park,Cedarville
-79.77,39.678,Chestnut Ridge Regional Park,Bruceton Mills
-82.04,38.742,Chief Cornstalk WMA,Southside
-82.008,37.894,Chief Logan State Park,Logan
-80.851,39.424,Conaway Run State Lake,Middlebourne
-79.794,39.642,Coopers Rock State Forest,Bruceton Mills
-80.442,38.325,Cranberry,Dyer
-80.215,38.288,Day Run,Marlinton
-82.299,38.07,East Fork,East Lynn
-80.547,38.678,Gerald R. Freeman,Sutton
-80.028,39.318,Grafton City Park,Grafton
-81.072,37.853,Grandview/Glade - New River National Scenic River,Beaver
-80.354,37.753,Greenbrier State Forest,Caldwell
-81.744,37.614,Guyandotte,Gilbert
-80.194,38.312,Handley WMA,Marlinton
-78.499,39.116,Hawk,Intermont
-80.366,38.667,Holly River State Park,Hacker Valley
-79.602,39.18,Horseshoe,Parsons
-80.82,37.53,Indian Mills - Bluestone WMA,Forest Hill
-79.705,38.579,Island,Bartow
-81.659,38.247,Kanawha State Forest,Charleston
-80.808,37.513,Keatley - Bluestone WMA,Forest Hill
-81.098,38.869,Kittie Wilson,Grantsville
-80.072,38.655,Kumbrabow State Forest,Valley Head
-81.272,37.788,Lake Stephens Campground,Beckley
-79.692,38.74,Laurel Fork,Glady
-80.636,39.493,Lewis Wetzel WMA,Jacksonburg
-81.134,37.505,Mash Fork - Camp Creek State Park,Camp Creek
-80.005,38.012,Meadow Creek  - Lake Sherwood,Eastern
-80.355,37.618,Moncove Lake State Park,Gap Mills
-81.307,39.248,Mountwood County Park,Walker
-80.858,37.531,Mouth of Indian Creek - Bluestone WMA,Forest Hill
-81.11,39.223,North Bend State Park,
-81.876,37.424,Panther State Forest,Panther
-81.882,37.457,Panther WMA,Panther
-80.007,38.009,Pine Run  - Lake Sherwood,Eastern
-80.995,37.533,Pipestem Resort State Park,Lerona
-80.017,39.262,Pleasant Creek WMA,Philippi
-81.208,37.947,Plum Orchard Lake WMA,Scarbro
-79.968,38.102,Pocahontas,Marlinton
-79.316,39.032,Red Creek,Davis
-80.623,38.845,Riffle Run,Burnsville
-80.182,38.113,Riverside - Watoga State Park,Marlinton
-79.128,39.446,Robert W. Craig - Jennings Randolph Lake,Elk Garden
-79.386,38.827,Seneca Shadows,Seneca Rocks
-79.922,38.307,Seneca State Forest,Dunmore
-80.868,37.474,Shanklins Ferry - Bluestone WMA,Oakvale
-78.664,39.205,Short Mountain WMA,Augusta
-78.155,39.508,Sleepy Creek WMA,Hedgesville
-79.588,38.707,Spruce Knob Lake,Whitmer
-81.826,38.389,St. Albans Roadside Park,St. Albans
-81.065,37.937,Stone Cliff - New River National Scenic River,Oak Hill
-80.498,38.942,Stonewall Jackson State Park,Walkersville
-79.774,38.917,Stuart,Elkins
-80.445,38.249,Summit Lake,Richwood
-80.231,38.342,Tea Creek,Marlinton
-79.872,39.104,Teter Creek WMA,Meadowville
-80.578,40.542,Tomlinson Run State Park,New Cumberland
-78.734,38.953,Trout Pond,Lost City
-81.428,37.622,Twin Falls Resort State Park,Mullens
-79.994,39.308,Tygart Lake State Park,Grafton
-80.975,37.846,War Ridge - New River National Scenic River,Meadow Bridge
-80.012,38.007,West Shore - Lake Sherwood,Eastern
-78.689,38.925,Wolf Gap,Wardensville
